user,history_left_num,history_right_num,click_left_num,click_right_num,unclick_left_num,unclick_right_num,history_rate,u_group
U589868,1,0,3,0,22,0,1.0,1
U589937,1,0,0,0,6,0,1.0,1
U589949,1,0,0,0,19,2,1.0,1
U590070,3,0,9,0,69,9,1.0,1
U590134,1,0,0,0,9,0,1.0,1
U590197,1,0,0,0,8,2,1.0,1
U5903,1,0,3,0,28,5,1.0,1
U590333,2,0,0,0,11,0,1.0,1
U590351,2,0,3,0,17,3,1.0,1
U59049,1,0,0,0,21,1,1.0,1
U590541,1,0,1,0,10,1,1.0,1
U590584,3,0,5,0,21,3,1.0,1
U590585,1,0,3,0,20,2,1.0,1
U590594,1,0,0,0,19,0,1.0,1
U590674,1,0,0,0,0,0,1.0,1
U590681,1,0,0,0,0,1,1.0,1
U590723,2,0,2,0,21,1,1.0,1
U590882,1,0,1,0,9,4,1.0,1
U590952,1,0,0,0,54,0,1.0,1
U591018,0,1,0,0,0,0,0.0,0
U59107,1,0,0,0,2,0,1.0,1
U591121,0,1,0,1,20,2,0.0,0
U591238,1,1,0,0,1,0,0.5,1
U591345,1,0,1,0,41,3,1.0,1
U591366,1,0,0,0,3,0,1.0,1
U591418,1,0,0,0,6,0,1.0,1
U591512,1,0,0,0,5,2,1.0,1
U591804,1,0,4,0,64,4,1.0,1
U59183,1,0,0,0,7,0,1.0,1
U591845,1,0,1,0,1,0,1.0,1
U591849,1,0,1,1,21,1,1.0,1
U591927,1,0,2,0,62,2,1.0,1
U591937,2,0,1,0,40,3,1.0,1
U592048,1,0,2,0,8,0,1.0,1
U592101,1,0,1,0,19,4,1.0,1
U592125,1,0,0,0,1,0,1.0,1
U59213,1,0,0,0,15,3,1.0,1
U592176,0,1,2,1,33,1,0.0,0
U592283,1,0,0,0,6,2,1.0,1
U592286,1,0,0,0,12,0,1.0,1
U592311,1,0,0,0,3,0,1.0,1
U592583,1,0,4,0,19,1,1.0,1
U592605,4,0,11,1,26,4,1.0,1
U592637,1,0,0,0,1,0,1.0,1
U592781,1,0,0,0,0,0,1.0,1
U59288,1,0,2,0,18,4,1.0,1
U592917,1,0,1,0,1,1,1.0,1
U592934,1,0,0,0,3,0,1.0,1
U592939,1,0,0,0,4,0,1.0,1
U593010,1,0,6,0,37,7,1.0,1
U59309,1,0,0,0,2,1,1.0,1
U593090,1,0,2,0,3,0,1.0,1
U593125,1,0,1,0,18,5,1.0,1
U593165,1,0,0,0,1,0,1.0,1
U593211,1,0,5,1,25,2,1.0,1
U593299,3,0,3,0,16,4,1.0,1
U593304,1,0,0,0,9,0,1.0,1
U593349,1,0,0,0,1,0,1.0,1
U593398,1,0,2,0,12,1,1.0,1
U593403,1,0,1,0,1,0,1.0,1
U593427,0,1,0,0,5,0,0.0,0
U593485,1,0,0,0,4,0,1.0,1
U593487,1,0,0,0,15,0,1.0,1
U59351,1,0,1,0,5,0,1.0,1
U593604,1,0,1,0,5,3,1.0,1
U59366,1,0,0,0,7,1,1.0,1
U593660,1,0,0,0,30,1,1.0,1
U593666,2,0,1,0,7,0,1.0,1
U593694,1,0,0,0,4,1,1.0,1
U593786,2,0,1,0,0,0,1.0,1
U593838,1,0,6,0,31,3,1.0,1
U593879,1,0,0,0,4,1,1.0,1
U593919,1,0,1,1,81,9,1.0,1
U593960,1,0,0,0,1,0,1.0,1
U593996,1,0,7,0,38,5,1.0,1
U594097,1,0,0,0,2,0,1.0,1
U594222,1,0,0,0,5,1,1.0,1
U594254,1,0,0,0,32,4,1.0,1
U594318,1,0,4,1,32,3,1.0,1
U594409,1,0,2,0,5,0,1.0,1
U594456,2,0,2,0,39,6,1.0,1
U594470,1,0,0,0,2,0,1.0,1
U594488,1,0,0,0,7,3,1.0,1
U594518,1,0,3,0,11,0,1.0,1
U594629,1,0,0,0,7,1,1.0,1
U594637,1,0,0,1,4,0,1.0,1
U594649,1,0,0,0,1,0,1.0,1
U594727,1,0,0,0,4,1,1.0,1
U594753,1,0,0,0,4,0,1.0,1
U594797,1,0,0,0,2,0,1.0,1
U59488,1,0,1,0,5,0,1.0,1
U594950,3,0,12,0,51,5,1.0,1
U595045,1,0,6,1,42,3,1.0,1
U595074,1,0,1,0,7,1,1.0,1
U595241,1,0,0,0,2,1,1.0,1
U595546,1,0,2,0,3,1,1.0,1
U595608,2,0,0,2,13,1,1.0,1
U595648,1,0,2,1,11,2,1.0,1
U595660,1,0,0,0,10,1,1.0,1
U595713,1,0,0,0,10,0,1.0,1
U595784,1,0,1,0,26,2,1.0,1
U595789,1,0,2,0,10,0,1.0,1
U595809,1,0,0,0,8,2,1.0,1
U595811,1,0,0,0,0,0,1.0,1
U595825,2,0,7,0,50,5,1.0,1
U595855,1,0,0,0,7,2,1.0,1
U595965,1,0,1,0,0,0,1.0,1
U596038,1,0,1,0,1,0,1.0,1
U596103,1,0,1,0,28,1,1.0,1
U596104,1,0,0,0,0,0,1.0,1
U596258,1,0,0,0,2,1,1.0,1
U596298,1,0,0,0,1,0,1.0,1
U596427,1,0,1,0,27,1,1.0,1
U596465,0,1,1,0,15,0,0.0,0
U596571,1,0,5,0,40,3,1.0,1
U59664,1,0,0,0,25,1,1.0,1
U596651,1,0,0,0,0,0,1.0,1
U596657,1,0,2,0,28,0,1.0,1
U596660,1,1,1,0,12,2,0.5,1
U596754,1,0,1,0,2,1,1.0,1
U596755,1,0,0,1,12,2,1.0,1
U596810,1,0,4,0,25,2,1.0,1
U596877,1,0,0,0,1,0,1.0,1
U59688,1,0,0,1,0,0,1.0,1
U597002,1,0,4,0,17,2,1.0,1
U597036,2,0,1,0,12,1,1.0,1
U597084,1,0,0,0,71,6,1.0,1
U597177,1,0,4,2,22,6,1.0,1
U597179,1,0,0,0,13,0,1.0,1
U597241,1,0,0,0,15,2,1.0,1
U597253,1,1,3,0,18,2,0.5,1
U597488,1,0,0,0,1,0,1.0,1
U59749,2,0,1,0,20,3,1.0,1
U597506,1,0,0,0,30,7,1.0,1
U597587,1,0,2,0,13,4,1.0,1
U597645,2,0,1,0,27,1,1.0,1
U597655,1,0,7,0,54,3,1.0,1
U597667,2,0,1,1,25,3,1.0,1
U597760,1,0,1,0,12,2,1.0,1
U597910,1,0,1,0,35,6,1.0,1
U597912,1,0,0,0,24,4,1.0,1
U597930,1,0,0,0,4,1,1.0,1
U598028,1,0,1,0,21,3,1.0,1
U598040,1,0,3,0,2,0,1.0,1
U598050,1,0,0,1,0,0,1.0,1
U598197,1,0,5,1,8,2,1.0,1
U598221,2,0,0,0,1,1,1.0,1
U598305,1,0,1,1,21,2,1.0,1
U598308,0,1,0,0,10,0,0.0,0
U598311,1,0,0,0,16,2,1.0,1
U598363,1,0,0,0,0,0,1.0,1
U598437,1,0,0,0,34,3,1.0,1
U598464,1,0,0,1,11,0,1.0,1
U598547,1,0,0,0,1,0,1.0,1
U598584,1,0,3,0,9,0,1.0,1
U598752,1,0,0,0,18,3,1.0,1
U598768,1,0,0,1,61,3,1.0,1
U598785,1,0,0,0,1,0,1.0,1
U59881,1,0,1,0,9,2,1.0,1
U59884,1,0,0,0,1,0,1.0,1
U598895,5,0,2,1,16,0,1.0,1
U59892,1,0,0,0,1,0,1.0,1
U598924,1,0,0,1,9,2,1.0,1
U598941,1,0,0,0,12,1,1.0,1
U598944,1,1,1,1,4,0,0.5,1
U598968,1,0,0,1,5,0,1.0,1
U598970,1,0,0,0,5,0,1.0,1
U599033,1,0,0,0,9,1,1.0,1
U59906,1,0,0,1,23,3,1.0,1
U599117,2,0,1,0,49,1,1.0,1
U599159,1,0,0,0,14,3,1.0,1
U599233,1,0,0,0,5,0,1.0,1
U599279,1,0,0,0,0,0,1.0,1
U599282,1,0,1,0,0,0,1.0,1
U599342,2,0,7,1,20,2,1.0,1
U599416,0,1,2,0,10,1,0.0,0
U599465,7,0,19,1,67,12,1.0,1
U599515,1,0,0,0,32,3,1.0,1
U599582,1,0,0,0,3,0,1.0,1
U599589,1,0,0,0,8,3,1.0,1
U599615,2,0,3,1,52,2,1.0,1
U599726,1,0,1,0,18,4,1.0,1
U599757,1,0,3,0,11,1,1.0,1
U59990,2,0,2,0,6,1,1.0,1
U599934,1,0,2,0,8,1,1.0,1
U599965,1,0,0,1,6,1,1.0,1
U599981,1,0,0,0,0,0,1.0,1
U599984,1,0,0,0,7,1,1.0,1
U599999,1,0,0,0,9,3,1.0,1
U600005,1,0,3,0,25,1,1.0,1
U600024,1,0,0,0,19,2,1.0,1
U600025,1,0,0,0,6,0,1.0,1
U600047,1,0,3,1,73,8,1.0,1
U600058,0,1,1,0,13,0,0.0,0
U600068,1,0,0,0,5,3,1.0,1
U600090,1,0,2,0,2,0,1.0,1
U600102,1,0,1,0,42,9,1.0,1
U600150,1,0,0,0,3,0,1.0,1
U60018,1,0,0,0,3,0,1.0,1
U600253,1,0,2,0,56,5,1.0,1
U600254,1,0,0,0,0,0,1.0,1
U600337,1,0,10,0,56,3,1.0,1
U600343,3,0,4,0,44,2,1.0,1
U600471,1,0,2,0,8,1,1.0,1
U600512,1,0,8,0,33,6,1.0,1
U600658,1,0,0,0,6,0,1.0,1
U600664,1,0,5,0,88,9,1.0,1
U600686,3,0,2,0,134,14,1.0,1
U600753,1,0,1,0,17,2,1.0,1
U60078,1,0,3,1,16,4,1.0,1
U600785,1,0,1,0,5,0,1.0,1
U60082,1,0,1,0,30,1,1.0,1
U600929,3,0,0,0,0,0,1.0,1
U600949,1,0,2,0,5,2,1.0,1
U601028,1,0,3,0,16,2,1.0,1
U601051,1,0,1,0,1,0,1.0,1
U601052,1,0,0,0,20,0,1.0,1
U601063,0,1,1,0,24,0,0.0,0
U601069,1,0,0,0,1,0,1.0,1
U601112,1,0,2,0,5,0,1.0,1
U601139,1,0,0,0,4,0,1.0,1
U601154,1,0,0,0,4,0,1.0,1
U601157,1,0,0,0,16,1,1.0,1
U601212,1,0,0,0,9,1,1.0,1
U601328,1,0,1,0,12,1,1.0,1
U601414,0,1,3,0,34,0,0.0,0
U601462,0,1,0,0,0,1,0.0,0
U601477,0,1,3,0,68,7,0.0,0
U601502,1,0,3,0,14,1,1.0,1
U601518,1,0,0,1,34,3,1.0,1
U601672,1,0,0,0,0,0,1.0,1
U601779,1,0,1,0,12,0,1.0,1
U601870,0,1,0,0,32,3,0.0,0
U602134,1,0,5,1,50,6,1.0,1
U602278,1,0,1,0,11,2,1.0,1
U602303,1,0,0,0,4,0,1.0,1
U602323,1,0,3,0,42,5,1.0,1
U602346,1,0,0,0,1,0,1.0,1
U602395,1,0,0,1,15,3,1.0,1
U602439,1,1,6,1,18,3,0.5,1
U602452,1,0,0,0,0,0,1.0,1
U602519,1,0,5,1,61,8,1.0,1
U602651,1,0,1,0,9,2,1.0,1
U602707,2,0,1,0,5,0,1.0,1
U602762,1,0,2,0,20,6,1.0,1
U60281,1,0,0,0,6,0,1.0,1
U60283,0,1,0,0,0,0,0.0,0
U602907,1,0,2,0,11,0,1.0,1
U602916,1,0,3,0,78,14,1.0,1
U602959,3,0,2,1,8,1,1.0,1
U603023,1,0,0,0,2,0,1.0,1
U603039,1,0,0,1,17,6,1.0,1
U603078,1,0,0,0,0,0,1.0,1
U603169,1,0,1,0,8,0,1.0,1
U603180,1,0,2,0,8,0,1.0,1
U603194,1,0,0,0,0,0,1.0,1
U603408,1,0,0,0,16,0,1.0,1
U603412,1,0,1,0,8,0,1.0,1
U603459,1,0,0,0,0,0,1.0,1
U603488,1,0,0,0,0,0,1.0,1
U603583,1,0,0,0,1,0,1.0,1
U603597,1,0,3,0,11,2,1.0,1
U603626,0,1,0,0,0,0,0.0,0
U603671,1,0,0,0,1,0,1.0,1
U603739,1,0,2,0,52,6,1.0,1
U603756,1,0,4,0,52,2,1.0,1
U603831,1,0,0,0,2,0,1.0,1
U603844,1,0,1,0,0,0,1.0,1
U603875,0,1,1,0,3,0,0.0,0
U603922,1,1,6,1,14,1,0.5,1
U603968,1,0,1,0,4,0,1.0,1
U60407,1,0,1,0,29,2,1.0,1
U604287,2,0,5,0,19,1,1.0,1
U604455,1,0,0,0,2,0,1.0,1
U604462,1,0,2,1,11,7,1.0,1
U604480,2,0,3,2,54,5,1.0,1
U60450,1,0,1,0,1,1,1.0,1
U604549,1,0,4,1,6,2,1.0,1
U604550,1,0,0,0,4,1,1.0,1
U604574,2,0,0,0,17,2,1.0,1
U604580,2,0,0,0,1,0,1.0,1
U604612,0,1,0,0,1,0,0.0,0
U604648,1,0,0,0,2,1,1.0,1
U604669,1,0,0,0,14,1,1.0,1
U604671,2,0,3,0,32,1,1.0,1
U604716,0,1,0,0,0,0,0.0,0
U604793,1,0,1,0,11,3,1.0,1
U604915,1,0,1,0,5,1,1.0,1
U604972,1,1,1,1,16,2,0.5,1
U605009,1,0,0,0,2,0,1.0,1
U605039,0,1,0,0,8,1,0.0,0
U605059,1,0,0,0,10,2,1.0,1
U60508,1,0,0,0,1,0,1.0,1
U605091,1,0,0,0,3,1,1.0,1
U605131,1,0,0,0,0,0,1.0,1
U60517,1,0,1,1,20,2,1.0,1
U605542,1,0,0,0,2,0,1.0,1
U605558,1,0,1,0,20,1,1.0,1
U605580,1,0,2,0,30,6,1.0,1
U605628,1,0,0,0,2,1,1.0,1
U605759,1,0,1,0,11,1,1.0,1
U605912,1,0,0,0,2,0,1.0,1
U605995,1,0,1,0,23,3,1.0,1
U606013,1,0,0,0,3,0,1.0,1
U606169,1,0,2,0,14,2,1.0,1
U60618,1,0,0,0,2,0,1.0,1
U6062,1,0,0,0,0,0,1.0,1
U606264,1,0,0,0,7,1,1.0,1
U606317,1,0,0,0,2,0,1.0,1
U6065,1,0,0,0,7,0,1.0,1
U606540,1,0,0,0,0,0,1.0,1
U606542,1,0,0,0,5,0,1.0,1
U606637,1,0,0,0,2,0,1.0,1
U606680,1,0,1,0,2,0,1.0,1
U606683,1,0,1,0,2,0,1.0,1
U606698,1,0,2,0,25,3,1.0,1
U606844,1,0,0,0,14,2,1.0,1
U606909,1,0,1,0,6,1,1.0,1
U606959,1,0,0,0,7,1,1.0,1
U607247,1,0,0,0,2,0,1.0,1
U607350,1,0,0,0,9,0,1.0,1
U607373,1,0,0,0,2,0,1.0,1
U607462,1,0,1,0,74,10,1.0,1
U607484,1,0,3,1,24,4,1.0,1
U607520,1,0,2,0,6,0,1.0,1
U607541,1,0,1,0,26,1,1.0,1
U607558,1,0,0,0,15,2,1.0,1
U60758,1,0,1,0,8,2,1.0,1
U607678,2,0,0,0,5,0,1.0,1
U607796,1,0,4,0,16,6,1.0,1
U607856,1,1,2,1,5,0,0.5,1
U607886,1,0,2,0,4,3,1.0,1
U608026,1,0,0,0,12,0,1.0,1
U608084,1,0,0,0,1,1,1.0,1
U608157,1,0,0,0,21,1,1.0,1
U608198,2,0,2,0,8,2,1.0,1
U608201,1,0,1,0,9,5,1.0,1
U608207,1,0,0,0,5,0,1.0,1
U608229,1,0,0,1,16,2,1.0,1
U608256,4,0,10,1,52,12,1.0,1
U608259,0,1,0,0,14,0,0.0,0
U608281,1,0,7,0,16,1,1.0,1
U608362,1,0,3,1,25,5,1.0,1
U608368,1,0,0,1,13,0,1.0,1
U608511,1,0,5,0,23,1,1.0,1
U608518,1,0,2,0,2,0,1.0,1
U608525,1,0,3,2,24,1,1.0,1
U608554,1,0,3,0,5,1,1.0,1
U608560,1,0,0,0,5,0,1.0,1
U608573,1,0,0,0,5,0,1.0,1
U608591,1,0,0,0,0,0,1.0,1
U608593,1,0,0,0,7,1,1.0,1
U608617,1,0,3,2,24,4,1.0,1
U608690,0,1,0,0,10,3,0.0,0
U608822,1,0,0,0,8,4,1.0,1
U608915,1,0,0,0,15,1,1.0,1
U60907,1,0,1,0,6,1,1.0,1
U609088,0,1,0,0,0,0,0.0,0
U609252,1,0,1,1,16,0,1.0,1
U609347,1,0,0,0,0,0,1.0,1
U609456,1,0,1,0,2,0,1.0,1
U609519,1,0,0,0,0,0,1.0,1
U609682,1,0,2,0,11,2,1.0,1
U609746,1,0,0,0,24,2,1.0,1
U60996,1,0,0,0,0,0,1.0,1
U609964,1,0,2,1,6,0,1.0,1
U610077,1,0,3,0,16,2,1.0,1
U610132,1,0,0,0,10,0,1.0,1
U610219,1,0,0,0,0,0,1.0,1
U610220,2,0,1,1,43,8,1.0,1
U610271,0,1,3,0,14,2,0.0,0
U610418,1,0,3,0,14,2,1.0,1
U61043,1,0,0,1,37,5,1.0,1
U610448,1,0,0,0,19,2,1.0,1
U610495,1,0,3,0,42,5,1.0,1
U610505,1,0,0,0,0,0,1.0,1
U610521,1,0,2,0,15,2,1.0,1
U610646,1,0,0,0,6,0,1.0,1
U610655,1,0,2,0,2,1,1.0,1
U610737,0,1,0,0,23,1,0.0,0
U610806,1,0,4,0,21,1,1.0,1
U610850,1,0,1,0,13,0,1.0,1
U610896,1,0,5,0,6,0,1.0,1
U610970,1,1,6,2,40,5,0.5,1
U61100,1,0,1,0,19,3,1.0,1
U611057,1,0,0,0,1,2,1.0,1
U611067,2,0,1,0,6,0,1.0,1
U611075,1,0,2,0,5,2,1.0,1
U611246,1,0,0,0,7,1,1.0,1
U611293,1,0,7,1,39,1,1.0,1
U611296,1,0,0,0,1,0,1.0,1
U61135,1,0,0,0,3,0,1.0,1
U611397,1,0,0,0,1,0,1.0,1
U611444,1,0,2,0,8,2,1.0,1
U611458,1,0,0,0,16,4,1.0,1
U611459,0,1,1,0,6,0,0.0,0
U611490,0,1,1,0,6,0,0.0,0
U611491,2,0,0,0,3,1,1.0,1
U611496,1,0,0,0,25,3,1.0,1
U61150,1,0,2,0,25,3,1.0,1
U611515,1,0,1,0,5,1,1.0,1
U611530,2,0,1,0,24,3,1.0,1
U611610,1,0,2,0,10,3,1.0,1
U611626,1,0,0,0,2,0,1.0,1
U611641,2,0,0,0,10,0,1.0,1
U611661,1,0,0,0,10,0,1.0,1
U611670,1,0,0,1,8,1,1.0,1
U611800,1,0,0,0,17,3,1.0,1
U611840,1,0,0,0,9,2,1.0,1
U611847,1,0,0,1,13,1,1.0,1
U611885,1,0,2,0,9,2,1.0,1
U611934,1,0,1,0,0,0,1.0,1
U611981,1,0,0,0,35,1,1.0,1
U61201,2,0,1,0,3,2,1.0,1
U61205,2,0,3,0,9,1,1.0,1
U612167,1,0,0,0,3,0,1.0,1
U612173,1,0,5,0,23,3,1.0,1
U612176,1,0,0,0,15,5,1.0,1
U612183,1,0,0,0,19,3,1.0,1
U612274,0,1,2,0,6,0,0.0,0
U612299,2,0,1,0,30,2,1.0,1
U612353,3,0,0,0,3,0,1.0,1
U612488,1,0,4,0,41,5,1.0,1
U61251,1,0,0,0,2,0,1.0,1
U612552,1,0,4,1,32,8,1.0,1
U612555,1,0,0,0,30,4,1.0,1
U612577,1,0,2,0,12,1,1.0,1
U612608,1,0,0,0,15,2,1.0,1
U612698,1,0,1,0,2,0,1.0,1
U612714,1,0,0,0,1,0,1.0,1
U612743,1,0,0,0,0,0,1.0,1
U612800,1,0,1,1,2,0,1.0,1
U612821,2,0,0,0,12,1,1.0,1
U612933,0,1,0,0,2,0,0.0,0
U612934,1,0,2,1,2,0,1.0,1
U612962,2,0,1,0,7,4,1.0,1
U612971,1,0,0,0,40,8,1.0,1
U613054,1,0,2,0,1,0,1.0,1
U613117,1,0,3,0,13,2,1.0,1
U613171,1,0,0,0,1,2,1.0,1
U613182,1,0,0,0,5,1,1.0,1
U613186,1,0,1,0,14,2,1.0,1
U613217,1,0,0,0,3,0,1.0,1
U61325,1,0,0,0,5,0,1.0,1
U61328,1,0,0,0,0,0,1.0,1
U613331,1,0,5,0,34,2,1.0,1
U61336,3,0,3,0,14,3,1.0,1
U613453,1,0,2,0,47,5,1.0,1
U613462,1,0,2,0,55,5,1.0,1
U613569,1,0,0,0,4,0,1.0,1
U613617,1,0,0,0,4,1,1.0,1
U613640,1,0,0,0,13,1,1.0,1
U613687,1,0,0,0,0,0,1.0,1
U613750,0,1,2,0,4,0,0.0,0
U613822,1,0,1,0,16,3,1.0,1
U613871,1,0,1,0,14,1,1.0,1
U614048,1,0,4,0,4,2,1.0,1
U614152,1,0,4,1,45,6,1.0,1
U614181,1,0,2,0,8,1,1.0,1
U614191,1,0,2,0,14,1,1.0,1
U614215,1,0,3,0,67,11,1.0,1
U614231,0,1,0,0,1,2,0.0,0
U614275,1,0,0,0,12,1,1.0,1
U614332,2,0,0,0,13,1,1.0,1
U614333,1,0,2,2,54,3,1.0,1
U614383,1,0,7,0,45,6,1.0,1
U614435,1,0,0,0,11,1,1.0,1
U614533,1,0,3,0,21,3,1.0,1
U614588,1,0,1,0,8,2,1.0,1
U61460,1,0,1,0,0,0,1.0,1
U614645,1,0,3,1,16,2,1.0,1
U614698,0,1,0,0,15,2,0.0,0
U61471,0,1,5,0,37,5,0.0,0
U614842,1,0,1,0,33,8,1.0,1
U614890,1,0,0,0,2,0,1.0,1
U614934,1,0,0,0,5,1,1.0,1
U614972,1,0,0,0,4,0,1.0,1
U615095,1,0,0,0,5,0,1.0,1
U615123,1,0,2,2,12,3,1.0,1
U615155,1,0,1,0,30,3,1.0,1
U615159,1,0,0,0,7,1,1.0,1
U615232,1,0,1,0,19,4,1.0,1
U615233,2,0,3,0,16,2,1.0,1
U615240,1,0,0,0,12,0,1.0,1
U615381,1,0,4,0,17,6,1.0,1
U615477,1,0,0,0,2,0,1.0,1
U615498,1,0,4,0,11,3,1.0,1
U615537,1,0,1,0,18,4,1.0,1
U615552,2,0,0,0,2,2,1.0,1
U61557,1,0,0,0,2,0,1.0,1
U615644,1,0,1,0,14,2,1.0,1
U615669,1,0,0,0,17,4,1.0,1
U615888,1,0,1,0,24,4,1.0,1
U61589,1,0,7,0,29,1,1.0,1
U615925,1,0,1,0,10,0,1.0,1
U615994,1,0,5,0,19,2,1.0,1
U616052,1,0,1,0,17,1,1.0,1
U616196,1,0,0,0,4,0,1.0,1
U616284,1,0,0,0,18,0,1.0,1
U616312,1,0,0,0,8,0,1.0,1
U616414,1,0,1,0,5,2,1.0,1
U616486,1,0,1,0,2,0,1.0,1
U616494,1,0,2,1,14,5,1.0,1
U616501,1,0,1,0,10,2,1.0,1
U616504,1,0,1,0,14,3,1.0,1
U616532,1,0,1,0,6,0,1.0,1
U616585,1,0,3,0,5,1,1.0,1
U616633,1,0,0,0,0,0,1.0,1
U616658,1,0,0,0,9,2,1.0,1
U616776,1,0,0,0,5,1,1.0,1
U616811,1,0,4,1,22,1,1.0,1
U616899,1,0,2,1,7,2,1.0,1
U616944,2,0,5,0,72,16,1.0,1
U617012,1,0,1,0,30,2,1.0,1
U61702,1,0,0,0,3,0,1.0,1
U617225,1,0,0,0,12,0,1.0,1
U617251,1,0,0,0,1,0,1.0,1
U617355,1,0,0,0,4,2,1.0,1
U61739,1,0,1,0,45,5,1.0,1
U617434,1,0,1,0,16,3,1.0,1
U617443,1,0,0,1,33,3,1.0,1
U617537,1,0,0,0,5,0,1.0,1
U617546,1,0,1,0,6,0,1.0,1
U617585,1,0,1,0,6,0,1.0,1
U617649,1,0,1,1,19,2,1.0,1
U617783,1,0,4,0,3,2,1.0,1
U617988,1,0,0,0,5,1,1.0,1
U618176,2,0,12,1,97,17,1.0,1
U618204,2,0,1,0,19,2,1.0,1
U618286,1,0,0,0,13,1,1.0,1
U618375,3,0,0,0,42,2,1.0,1
U618395,1,0,2,0,9,1,1.0,1
U61841,1,0,2,0,20,1,1.0,1
U618418,1,0,0,0,11,0,1.0,1
U618448,1,0,0,0,0,0,1.0,1
U618469,1,0,2,0,0,0,1.0,1
U618512,1,0,0,0,3,0,1.0,1
U618642,1,0,0,0,24,3,1.0,1
U618658,1,0,4,0,23,1,1.0,1
U618728,1,0,0,0,7,2,1.0,1
U618878,0,1,1,0,13,3,0.0,0
U618919,1,0,2,0,8,1,1.0,1
U618923,1,0,1,0,5,1,1.0,1
U618974,1,0,1,0,4,1,1.0,1
U619024,3,0,1,1,1,0,1.0,1
U619058,1,0,14,1,64,2,1.0,1
U619059,1,0,0,0,1,0,1.0,1
U619090,0,1,1,0,35,8,0.0,0
U619214,1,0,2,0,21,2,1.0,1
U619224,1,0,0,0,8,3,1.0,1
U619257,1,0,0,0,18,2,1.0,1
U619317,1,0,0,0,26,2,1.0,1
U619319,1,0,0,0,17,1,1.0,1
U619334,1,0,0,0,42,5,1.0,1
U619348,1,0,3,0,9,0,1.0,1
U619386,1,0,1,0,3,1,1.0,1
U619404,1,0,0,0,3,1,1.0,1
U619463,1,0,2,0,13,4,1.0,1
U61949,3,0,8,0,15,1,1.0,1
U619516,1,0,1,0,22,5,1.0,1
U619532,0,1,0,0,9,1,0.0,0
U619585,1,0,0,0,0,0,1.0,1
U619594,1,0,1,0,6,0,1.0,1
U619696,1,0,3,0,41,4,1.0,1
U619757,1,0,0,0,5,2,1.0,1
U619825,1,0,0,0,2,0,1.0,1
U619833,1,0,1,1,16,1,1.0,1
U619907,1,0,2,0,23,0,1.0,1
U619922,1,0,0,0,30,7,1.0,1
U619926,1,0,0,0,5,0,1.0,1
U620033,2,0,0,0,10,0,1.0,1
U62014,1,0,0,1,9,1,1.0,1
U620175,0,1,9,0,50,9,0.0,0
U620198,1,0,3,0,7,0,1.0,1
U620205,1,0,4,1,37,3,1.0,1
U620263,1,0,0,0,17,0,1.0,1
U620301,0,1,1,1,15,1,0.0,0
U62048,1,0,1,1,5,1,1.0,1
U620507,1,0,1,0,37,4,1.0,1
U62052,1,0,0,0,24,4,1.0,1
U62056,1,0,1,0,55,9,1.0,1
U620601,1,0,0,1,2,0,1.0,1
U620626,1,0,0,0,16,1,1.0,1
U620672,1,0,2,0,13,0,1.0,1
U620690,1,0,1,0,8,1,1.0,1
U620722,2,0,3,0,8,0,1.0,1
U620748,1,0,0,0,2,0,1.0,1
U620749,1,0,2,0,19,5,1.0,1
U62079,1,0,0,0,4,0,1.0,1
U620793,0,1,3,0,103,14,0.0,0
U620808,0,2,17,5,229,17,0.0,0
U620835,1,0,1,0,19,0,1.0,1
U620889,1,0,3,0,5,1,1.0,1
U620894,1,0,0,0,20,2,1.0,1
U620898,3,0,6,1,28,10,1.0,1
U621052,1,0,0,0,0,0,1.0,1
U62111,1,0,1,1,37,5,1.0,1
U621237,2,0,0,0,0,0,1.0,1
U621356,1,0,1,0,2,0,1.0,1
U621371,2,0,1,0,2,3,1.0,1
U621399,1,0,0,0,1,0,1.0,1
U621417,2,0,0,0,43,3,1.0,1
U621495,0,1,0,0,10,0,0.0,0
U621545,2,0,6,1,25,1,1.0,1
U621605,1,0,2,0,41,5,1.0,1
U621613,1,0,0,0,22,2,1.0,1
U621621,1,0,2,0,8,1,1.0,1
U62165,1,0,0,0,6,1,1.0,1
U621703,1,0,8,1,40,4,1.0,1
U621714,4,0,6,0,54,8,1.0,1
U621725,1,0,0,0,0,1,1.0,1
U621755,1,0,0,0,13,0,1.0,1
U621820,1,0,1,0,10,2,1.0,1
U621850,1,0,0,0,5,0,1.0,1
U621945,1,0,0,0,15,3,1.0,1
U621994,1,0,0,0,6,1,1.0,1
U62202,1,0,3,0,13,3,1.0,1
U622090,2,0,0,1,14,0,1.0,1
U6221,1,0,2,1,1,0,1.0,1
U622169,1,0,2,0,10,2,1.0,1
U622231,1,0,0,0,9,1,1.0,1
U62235,1,0,1,0,18,1,1.0,1
U622402,1,0,0,0,1,0,1.0,1
U622506,1,0,1,0,12,2,1.0,1
U622548,1,0,3,0,7,1,1.0,1
U622589,1,0,0,0,0,0,1.0,1
U622604,1,0,2,0,9,1,1.0,1
U622725,1,0,0,0,14,2,1.0,1
U622748,1,0,1,0,11,1,1.0,1
U622749,1,0,1,0,67,4,1.0,1
U622794,1,0,0,0,5,0,1.0,1
U622897,1,0,4,0,64,6,1.0,1
U622917,1,0,0,0,3,0,1.0,1
U62297,1,0,0,0,1,0,1.0,1
